Royalty Date,Title,ASIN/ISBN,Language,book_nick_name,Authors,Units Sold,Units Refunded,Net Units Sold,Marketplace,Royalty Type,Transaction Type,Royalty,Currency,Authors Count,Royalty USD,Royalty per Author (USD),BookType,Year Sold,Authors_Exploded
2025-02,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B0C3WJNL39,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.68,USD,3,6.68,2.2266666666666666,Ebook,2025,"['Claude Lionel Mvondo Edzoa', ' Shck Tchamna']"
2025-02,Tshiluba - French - English Phrasebook: Guide de conversation Tshiluba-Français-Anglais.,B0C5G6JSH2,Tshiluba,tshiluba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.65,CAD,2,4.818840579710146,2.409420289855073,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-02,"Le Grenier du Ghomala: Ntɛ̂ GhɔmáláꞋ, GhɔmáláꞋ Attic",B0DS944Q9S,Ghomala',ghomala_attic_grenier,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,5.5,USD,3,5.5,1.8333333333333333,Ebook,2025,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2025-02,"Le Grenier du Ghomala: Ntɛ̂ GhɔmáláꞋ, GhɔmáláꞋ Attic",B0DS944Q9S,Ghomala',ghomala_attic_grenier,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,5.48,CAD,3,3.971014492753624,1.3236714975845414,Ebook,2025,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2025-01,Syllabaire et dictionnaire visuel en langue ewondo,B07WCD1V2N,Ewondo,ewondo_syllabaire,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.39,EUR,3,5.122520420070011,1.7075068066900039,Ebook,2025,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2025-01,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.02,EUR,3,4.690781796966161,1.5635939323220536,Ebook,2025,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2025-01,Conversations de base en langue yemba,B08KFLC61V,Yemba,yemba_conversations_de_base,"Josephine Ndonke, Imele Tsafack, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,4,0.0,0.0,Ebook,2025,"['Josephine Ndonke', ' Imele Tsafack', ' Shck Tchamna']"
2025-01,Conversations de base en langue ngemba,B08PTXGVMF,Ngemba,ngemba_conversations_de_base,"Deeh Segallo, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.4,CAD,3,4.637681159420291,1.5458937198067637,Ebook,2025,"['Deeh Segallo', ' Shck Tchamna']"
2025-01,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.12,EUR,2,4.807467911318553,2.4037339556592765,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Le Grenier du Nguemba: Ntâŋ Ŋgə̂mbà : Ngemba Attic,B09691SZ4X,Ngemba,Le Grenier du Nguemba: Ntâŋ Ŋgə̂mbà : Ngemba Attic,"Resulam, Shck Tchamna",2,0,2,Amazon.ca,70%,Standard,10.36,CAD,2,7.507246376811595,3.7536231884057973,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,"Le Grenier du Medumba: Ntà Mə̀dʉ̂mbὰ, Mə̀dʉ̂mbὰ Attic",B097P6S8ST,Medumba,medumba_attic_grenier,"Jean rene Djobia, Zeunu Metchezin, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,4,0.0,0.0,Ebook,2025,"['Jean rene Djobia', ' Zeunu Metchezin', ' Shck Tchamna']"
2025-01,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.fr,70%,Standard,5.73,EUR,3,6.686114352392066,2.2287047841306884,Ebook,2025,"['Shck Tchamna', ' Fu Tientcheu']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Guide de conversation trilingue Français-anglais-éwé: French-Éwé-English Phrasebook,B0C3Z6MG54,Éwé,ewe_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.85,USD,2,6.85,3.425,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Kikongo (Kituba) - French - English Phrasebook: Guide de conversation Kikongo (Kituba)-Français-Anglais.,B0CK4VSK73,Kikongo,kikongo-kituba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,6.04,EUR,2,7.0478413068844805,3.5239206534422403,Ebook,2025,"['Resulam', ' Shck Tchamna']"
2025-01,Guide de conversation trilingue Ghomala-Français-Anglais: Ŋwa'nyə msʉɔghɔm: Ghɔmálá'- French - English Phrasebook,B0DS2K2YWV,Ghomala',ghomala_phrasebook_guide_conversation_trilingue,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,6.09,EUR,3,7.1061843640606766,2.3687281213535587,Ebook,2025,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2025-01,"Le Grenier du Ghomala: Ntɛ̂ GhɔmáláꞋ, GhɔmáláꞋ Attic",B0DS944Q9S,Ghomala',ghomala_attic_grenier,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.14,EUR,3,5.997666277712952,1.999222092570984,Ebook,2025,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2025-01,"Le Grenier du Ghomala: Ntɛ̂ GhɔmáláꞋ, GhɔmáláꞋ Attic",B0DS944Q9S,Ghomala',ghomala_attic_grenier,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.22,EUR,3,6.091015169194866,2.030338389731622,Ebook,2025,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2024-12,Contes bamilekés racontés en medumba et traduits en français (Version Couleur): medumba fairy tales,B084GLZ22C,Medumba,medumba_contes_bamilekés,"Shck Tchamna, Leopold Tchoumi",1,0,1,Amazon.de,70%,Standard,5.58,EUR,3,6.5110851808634775,2.1703617269544924,Ebook,2024,"['Shck Tchamna', ' Leopold Tchoumi']"
2024-12,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.28,USD,3,6.28,2.0933333333333333,Ebook,2024,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2024-12,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.com,70%,Standard,5.03,USD,3,5.03,1.6766666666666667,Ebook,2024,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2024-12,La fourmi affamée : Basaa-Français: Njàl ì gwèe Sulûk,B08ZHD7M45,Basaa,basaa_fourmi_affamée,"Zachée Denis BITJAA KODY, Shck Cǎmnà'",1,0,1,Amazon.fr,70%,Standard,4.3,EUR,3,5.017502917152859,1.6725009723842863,Ebook,2024,"['Zachée Denis BITJAA KODY', "" Shck Cǎmnà'""]"
2024-12,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,B09HWT98W4,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.co.jp,35%,Standard,354.0,JPY,3,2.266470324604648,0.7554901082015494,Ebook,2024,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2024-12,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.ca,70%,Standard,6.82,CAD,3,4.942028985507247,1.6473429951690823,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-12,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-12,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-12,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-12,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.46,USD,2,6.46,3.23,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,3.94,EUR,3,4.597432905484247,1.5324776351614158,Ebook,2024,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2024-11,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,1,0,Amazon.ca,70%,Standard,0.0,CAD,3,0.0,0.0,Ebook,2024,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2024-11,Conversations de base en langue yemba,B08KFLC61V,Yemba,yemba_conversations_de_base,"Josephine Ndonke, Imele Tsafack, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.11,EUR,4,5.962660443407235,1.4906651108518088,Ebook,2024,"['Josephine Ndonke', ' Imele Tsafack', ' Shck Tchamna']"
2024-11,La fourmi affamée : Basaa-Français: Njàl ì gwèe Sulûk,B08ZHD7M45,Basaa,basaa_fourmi_affamée,"Zachée Denis BITJAA KODY, Shck Cǎmnà'",1,0,1,Amazon.de,70%,Standard,4.22,EUR,3,4.924154025670945,1.6413846752236483,Ebook,2024,"['Zachée Denis BITJAA KODY', "" Shck Cǎmnà'""]"
2024-11,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,4.55,CAD,2,3.2971014492753628,1.6485507246376814,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Le Grenier du Nguemba: Ntâŋ Ŋgə̂mbà : Ngemba Attic,B09691SZ4X,Ngemba,Le Grenier du Nguemba: Ntâŋ Ŋgə̂mbà : Ngemba Attic,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,3.91,EUR,2,4.56242707117853,2.281213535589265,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,B09HWT98W4,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.85,USD,3,6.85,2.283333333333333,Ebook,2024,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2024-11,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-11,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B0C3WJNL39,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.68,CAD,3,4.840579710144928,1.6135265700483092,Ebook,2024,"['Claude Lionel Mvondo Edzoa', ' Shck Tchamna']"
2024-10,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,B09HWT98W4,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.53,EUR,3,6.4527421236872815,2.1509140412290937,Ebook,2024,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2024-10,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.de,70%,Standard,5.65,EUR,3,6.592765460910152,2.1975884869700506,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-10,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.fr,70%,Standard,5.73,EUR,3,6.686114352392066,2.2287047841306884,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-10,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-10,Kikongo (Kituba) - French - English Phrasebook: Guide de conversation Kikongo (Kituba)-Français-Anglais.,B0CK4VSK73,Kikongo,kikongo-kituba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.nl,70%,Standard,5.84,EUR,2,6.814469078179696,3.407234539089848,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-10,Basaa - French - English Phrasebook: Guide de conversation Basaa-Français-Anglais.,B0CKWFBH12,Basaa,basaa_phrasebook_guide_conversation_trilingue,"Zachee Bitjaa Kody, Shck Tchamna, Célestin Nlend, Martine Rosette Ngo Bibuth",1,0,1,Amazon.fr,70%,Standard,6.0,EUR,5,7.001166861143524,1.4002333722287048,Ebook,2024,"['Zachee Bitjaa Kody', ' Shck Tchamna', ' Célestin Nlend', ' Martine Rosette Ngo Bibuth']"
2024-09,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.9,EUR,2,6.884480746791132,3.442240373395566,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-09,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.08,EUR,3,5.927654609101517,1.9758848697005058,Ebook,2024,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2024-09,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",2,0,2,Amazon.de,70%,Standard,11.3,EUR,3,13.185530921820304,4.395176973940101,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-09,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.fr,70%,Standard,5.73,EUR,3,6.686114352392066,2.2287047841306884,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-09,Kiswahili’s Attic - Darasa la Kiswahili: Le Grenier du Swahili,B09QBXJY35,Swahili,kiswahili_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.47,EUR,2,5.215869311551925,2.6079346557759626,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-09,Guide de conversation trilingue Français-anglais-éwé: French-Éwé-English Phrasebook,B0C3Z6MG54,Éwé,ewe_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.91,EUR,2,6.8961493582263715,3.4480746791131858,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-09,Tshiluba - French - English Phrasebook: Guide de conversation Tshiluba-Français-Anglais.,B0C5G6JSH2,Tshiluba,tshiluba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.95,EUR,2,6.942823803967328,3.471411901983664,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-09,Tshiluba - French - English Phrasebook: Guide de conversation Tshiluba-Français-Anglais.,B0C5G6JSH2,Tshiluba,tshiluba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.65,CAD,2,4.818840579710146,2.409420289855073,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-09,Kikongo (Kituba) - French - English Phrasebook: Guide de conversation Kikongo (Kituba)-Français-Anglais.,B0CK4VSK73,Kikongo,kikongo-kituba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,6.04,EUR,2,7.0478413068844805,3.5239206534422403,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-08,Conversations de base en langue ghomala',B08BZ6Y6JR,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,1,0,Amazon.ca,70%,Standard,0.0,CAD,3,0.0,0.0,Ebook,2024,"['Pascaline Motoum', ' Shck Tchamna']"
2024-08,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.33,EUR,3,6.219369894982497,2.073123298327499,Ebook,2024,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2024-08,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",2,2,0,Amazon.fr,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2024,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2024-08,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.de,70%,Standard,5.65,EUR,3,6.592765460910152,2.1975884869700506,Ebook,2024,"['Shck Tchamna', ' Fu Tientcheu']"
2024-08,Guide de conversation trilingue Wolof-Français-Anglais: Wolof-French-English Phrasebook,B09MT5CH2K,Wolof,wolof_phrasebook_guide_conversation_trilingue,"Thierno Khayar KANE, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2024,"['Thierno Khayar KANE', ' Shck Tchamna']"
2024-08,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-08,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-08,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-08,French - Fulfulde - English Phrasebook: Guide de conversation trilingue français-anglais-fulfulde,B0C4C1Q7Q4,Fulfulde,fulfulde-nigeria-cameroun_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.89,EUR,2,6.872812135355892,3.436406067677946,Ebook,2024,"['Resulam', ' Shck Tchamna']"
2024-07,"African tales, Bamiléké fairy tales, English-French version: Contes africains, contes bamilekes, Anglais-Francais",B084GLQGR1,English-French,english-french_african_tales_bamiléké_fairy_tales,Shck Tchamna,1,0,1,Amazon.com,35%,Standard,3.5,USD,2,3.5,1.75,Ebook,2024,['Shck Tchamna']
